Title,Link,Published,Published_utc,Predicted_Risks_Upd,Recency_Upd,Acceleration_value_Upd,Source_Accuracy_Upd,Impact_Score_Upd,Location_Upd,Industry_Risk_Upd,Frequency_Score_Upd,Change reason,Changed_at,Reviewed,Reviewed_at,Unnamed: 0,story_id,canonical_title,summary,article_count,avg_risk_score,avg_frequency,avg_recency,avg_acceleration,avg_source_accuracy,avg_impact_score,avg_industry_risk,avg_location,risk_label,last_seen,item_type,Content,Source,Entities,Topic,Probability,Predicted_Risks,Location,pred_source,Predicted_Risks_new,Pred_LR_label,Pred_cos_label_all,Pred_cos_score_all,University Label,Pred_LR_margin,chosen_label_sim,best_alt_sim,semantic_margin,Week,Days_Ago,_RiskList,Risk_item,Source_Accuracy,Frequency_Score,Industry_Risk_Presence,_tulane_flag,Industry_Risk_Peer,Industry_Risk,Impact_Score,Article_Freshness,Recency,Acceleration_value,Risk_Score,Weights,Summary,Keyword,Text,ArticleID,Source_bias,Published_raw,Time_Window,Acceleration,Detected_Risks,ArticleID.19,ArticleID.18,ArticleID.17,ArticleID.16,ArticleID.15,ArticleID.14,ArticleID.13,ArticleID.12,ArticleID.11,ArticleID.10,ArticleID.9,ArticleID.8,ArticleID.7,ArticleID.6,ArticleID.5,ArticleID.4,ArticleID.3,ArticleID.2,ArticleID.1,article_freshness,Recency_TR_Blended,Sentiment Score,Detected_HigherEd_Categories,Predicted_Risk_Single,StreamlitCosine,Assigned_how,last_seen_days,decayed_volume,recency_score_tr_tr,Keywords,is_tulane_specific,is_local_relevance,is_urgent_weather,is_major_policy,is_major_incident,immediate_alert_score,immediate_alert_override,is_immediate_alert,immediate_alert_priority,immediate_alert_reason,classification_disagreement,average_risk_score,average_recency,articles,canonical_source,story_articles_count,Window,Cluster,Event_Label,Event_Severity,Embeddings,Manual_Cross_List,Manual_Risk_Confidence,Manual_Risk_Reason,Cross_List_Source_Risk,Link_norm,dedupe_key,Risk_Normalized,Topic_name,Risk_Score_y,Content_trunc,Story_Recency_Score,Story_Recency
"Online misinformation putting women off contraceptive pill, study finds",https://www.theguardian.com/society/2025/sep/13/online-misinformation-putting-women-off-contraceptive-pill-study-finds,2025-09-13 05:00:57,,['No Risk'],5.0,4.0,4.0,3.0,3.0,5.0,5.0,"While not threatening Tulane's existence, this trend could moderately impact student health outcomes, health services utilization, and potentially academic success for affected students.
The study indicates a growing trend of online misinformation affecting healthcare decisions, which could impact Tulane's student health services and education programs within 30 days.",2025-09-14 22:13:13+00:00,1,2025-09-14 22:13:13.438472+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Online misinformation putting women off contraceptive pill, study finds",https://www.theguardian.com/society/2025/sep/13/online-misinformation-putting-women-off-contraceptive-pill-study-finds,2025-09-13 05:00:57,,['Mental Health Crises'],5.0,4.0,4.0,3.0,3.0,5.0,5.0,"While not threatening Tulane's existence, this trend could moderately impact student health outcomes, health services utilization, and potentially academic success for affected students.
The study indicates a growing trend of online misinformation affecting healthcare decisions, which could impact Tulane's student health services and education programs within 30 days.",2025-09-14 22:14:06+00:00,1,2025-09-14 22:14:06.264327+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Online misinformation putting women off contraceptive pill, study finds",https://www.theguardian.com/society/2025/sep/13/online-misinformation-putting-women-off-contraceptive-pill-study-finds,2025-09-13 05:00:57,,,,,,,,,,,2025-09-14 22:14:09.379509+00:00,1,2025-09-14 22:14:09.379483+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waves of fake threats to colleges are putting students on edge and testing dispatchers,https://abcnews.go.com/US/wireStory/waves-fake-threats-colleges-putting-students-edge-testing-125533903,2025-09-13 04:46:25,,['Violence or Threats'],5.0,5.0,5.0,4.0,3.0,5.0,4.0,"With around 50 campuses already affected and the FBI investigating an increasing trend, this represents an immediate threat that could impact Tulane within 15 days.
Fake threats can cause significant disruption to university operations, create panic, drain security resources, and potentially lead to injuries during evacuations or lockdowns.",2025-09-14 23:54:53+00:00,1,2025-09-14 23:54:53.433128+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waves of fake threats to colleges are putting students on edge and testing dispatchers,https://abcnews.go.com/US/wireStory/waves-fake-threats-colleges-putting-students-edge-testing-125533903,2025-09-13 04:46:25,,,,,,,,,,,2025-09-14 23:55:46.087695+00:00,1,2025-09-14 23:55:46.087673+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California’s $23 Billion Plan to Restore Federal Cuts to Scientific Research,https://www.nytimes.com/2025/09/13/us/california-scientific-research-bond.html,2025-09-13 04:41:19,,['Research Funding Disruption'],5.0,4.0,5.0,4.0,2.0,4.0,3.0,"State-level research bonds typically represent billions in funding that could significantly disrupt the competitive research landscape, potentially affecting Tulane's ability to attract research funding, faculty, and graduate students.
While I cannot access the specific content of the article, state-level research funding initiatives like bonds typically represent significant shifts in the research funding landscape that could impact Tulane within 30 days as institutions respond.",2025-09-14 23:59:45+00:00,1,2025-09-14 23:59:45.798209+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California’s $23 Billion Plan to Restore Federal Cuts to Scientific Research,https://www.nytimes.com/2025/09/13/us/california-scientific-research-bond.html,2025-09-13 04:41:19,,,,,,,,,,,2025-09-15 00:00:01.647920+00:00,1,2025-09-15 00:00:01.647895+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California’s $23 Billion Plan to Restore Federal Cuts to Scientific Research,https://www.nytimes.com/2025/09/13/us/california-scientific-research-bond.html,2025-09-13 04:41:19,,['Research Funding Disruption'],5.0,4.0,5.0,4.0,2.0,4.0,3.0,"State-level research bonds typically represent billions in funding that could significantly disrupt the competitive research landscape, potentially affecting Tulane's ability to attract research funding, faculty, and graduate students.
While I cannot access the specific content of the article, state-level research funding initiatives like bonds typically represent significant shifts in the research funding landscape that could impact Tulane within 30 days as institutions respond.",2025-09-15 00:00:28+00:00,1,2025-09-15 00:00:28.090633+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California’s $23 Billion Plan to Restore Federal Cuts to Scientific Research,https://www.nytimes.com/2025/09/13/us/california-scientific-research-bond.html,2025-09-13 04:41:19,,,,,,,,,,,2025-09-15 00:00:36.670387+00:00,1,2025-09-15 00:00:36.670365+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California’s $23 Billion Plan to Restore Federal Cuts to Scientific Research,https://www.nytimes.com/2025/09/13/us/california-scientific-research-bond.html,2025-09-13 04:41:19,,['Research Funding Disruption'],5.0,4.0,5.0,4.0,2.0,4.0,3.0,"State-level research bonds typically represent billions in funding that could significantly disrupt the competitive research landscape, potentially affecting Tulane's ability to attract research funding, faculty, and graduate students.
While I cannot access the specific content of the article, state-level research funding initiatives like bonds typically represent significant shifts in the research funding landscape that could impact Tulane within 30 days as institutions respond.",2025-09-15 00:01:12+00:00,1,2025-09-15 00:01:12.581545+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California’s $23 Billion Plan to Restore Federal Cuts to Scientific Research,https://www.nytimes.com/2025/09/13/us/california-scientific-research-bond.html,2025-09-13 04:41:19,,,,,,,,,,,2025-09-15 00:01:16.498427+00:00,1,2025-09-15 00:01:16.498398+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools tried to ban phones and avoid politics. Then came Charlie Kirk's assassination,https://abcnews.go.com/US/wireStory/schools-ban-phones-avoid-politics-charlie-kirks-assassination-125533446,2025-09-13 04:22:19,,['Controversial Public Incident'],5.0,5.0,5.0,3.0,1.0,5.0,4.0,"The assassination and its graphic footage spreading rapidly through educational institutions represents an immediate escalation that could significantly impact Tulane within 15 days.
While political assassinations at this level are rare, Tulane has previously experienced the need to manage traumatic national events that affect campus climate and student wellbeing.",2025-09-15 00:03:03+00:00,1,2025-09-15 00:03:03.612424+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools tried to ban phones and avoid politics. Then came Charlie Kirk's assassination,https://abcnews.go.com/US/wireStory/schools-ban-phones-avoid-politics-charlie-kirks-assassination-125533446,2025-09-13 04:22:19,,['Violence or Threats'],5.0,5.0,5.0,3.0,1.0,5.0,4.0,"The assassination and its graphic footage spreading rapidly through educational institutions represents an immediate escalation that could significantly impact Tulane within 15 days.
While political assassinations at this level are rare, Tulane has previously experienced the need to manage traumatic national events that affect campus climate and student wellbeing.",2025-09-15 00:03:20+00:00,1,2025-09-15 00:03:20.350653+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools tried to ban phones and avoid politics. Then came Charlie Kirk's assassination,https://abcnews.go.com/US/wireStory/schools-ban-phones-avoid-politics-charlie-kirks-assassination-125533446,2025-09-13 04:22:19,,,,,,,,,,,2025-09-15 00:03:45.339941+00:00,1,2025-09-15 00:03:45.339914+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia’s eSafety watchdog tells social media giants to shield kids from gruesome Kirk shooting footage,https://www.theguardian.com/australia-news/2025/sep/13/australias-esafety-watchdog-tells-social-media-giants-to-shield-kids-from-gruesome-kirk-shooting-footage,2025-09-13 04:00:54,,['Controversial Public Incident'],5.0,5.0,4.0,2.55,1.0,5.0,4.0,"The rapid spread of graphic footage of the Kirk assassination and regulatory responses represent an immediate escalation that could significantly impact Tulane within 15 days.
The information comes from The Guardian, a highly credible news source, reporting on official actions by Australia's eSafety Commissioner",2025-09-15 00:27:37+00:00,1,2025-09-15 00:27:37.918707+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia’s eSafety watchdog tells social media giants to shield kids from gruesome Kirk shooting footage,https://www.theguardian.com/australia-news/2025/sep/13/australias-esafety-watchdog-tells-social-media-giants-to-shield-kids-from-gruesome-kirk-shooting-footage,2025-09-13 04:00:54,,,,,,,,,,,2025-09-15 00:27:57.115454+00:00,1,2025-09-15 00:27:57.115428+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia’s eSafety watchdog tells social media giants to shield kids from gruesome Kirk shooting footage,https://www.theguardian.com/australia-news/2025/sep/13/australias-esafety-watchdog-tells-social-media-giants-to-shield-kids-from-gruesome-kirk-shooting-footage,2025-09-13 04:00:54,,['Mental Health Crises'],5.0,5.0,4.0,2.55,1.0,5.0,4.0,"The rapid spread of graphic footage of the Kirk assassination and regulatory responses represent an immediate escalation that could significantly impact Tulane within 15 days.
The information comes from The Guardian, a highly credible news source, reporting on official actions by Australia's eSafety Commissioner",2025-09-15 00:28:18+00:00,1,2025-09-15 00:28:18.728353+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia’s eSafety watchdog tells social media giants to shield kids from gruesome Kirk shooting footage,https://www.theguardian.com/australia-news/2025/sep/13/australias-esafety-watchdog-tells-social-media-giants-to-shield-kids-from-gruesome-kirk-shooting-footage,2025-09-13 04:00:54,,,,,,,,,,,2025-09-15 00:28:25.203006+00:00,1,2025-09-15 00:28:25.202951+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Speaker Johnson, Gov. Landry mourn Charlie Kirk at LSU vigil",https://lailluminator.com/2025/09/12/speaker-johnson-gov-landry-mourn-charlie-kirk-at-lsu-vigil/,2025-09-13 03:34:56,,['Violence or Threats'],5.0,5.0,5.0,3.0,3.0,5.0,4.0,"The assassination of a political figure at a university campus, the subsequent political response, and LSU's announcement of a new lecture series have substantial impacts across higher education.
The high-profile political response to Kirk's assassination, including potential pressure on universities regarding speech policies, represents a severe risk that could significantly impact Tulane's operations and campus climate.",2025-09-15 00:29:46+00:00,1,2025-09-15 00:29:46.878309+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Speaker Johnson, Gov. Landry mourn Charlie Kirk at LSU vigil",https://lailluminator.com/2025/09/12/speaker-johnson-gov-landry-mourn-charlie-kirk-at-lsu-vigil/,2025-09-13 03:34:56,,,,,,,,,,,2025-09-15 00:29:56.071016+00:00,1,2025-09-15 00:29:56.070963+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'I will never let your legacy die' - Charlie Kirk's widow gives tearful address after shooting,https://www.bbc.com/news/articles/cz9je8lxge4o?at_medium=RSS&at_campaign=rss,2025-09-13 02:35:02,,['No Risk'],5.0,0.0,3.5,1.0,1.0,5.0,5.0,,2025-09-15 05:30:16+00:00,1,2025-09-15 05:30:16.199242+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'I will never let your legacy die' - Charlie Kirk's widow gives tearful address after shooting,https://www.bbc.com/news/articles/cz9je8lxge4o?at_medium=RSS&at_campaign=rss,2025-09-13 02:35:02,,,,,,,,,,,2025-09-15 05:30:18.445758+00:00,1,2025-09-15 05:30:18.445731+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'I will never let your legacy die' - Charlie Kirk's widow gives tearful address after shooting,https://www.bbc.com/news/articles/cz9je8lxge4o?at_medium=RSS&at_campaign=rss,2025-09-13 02:35:02,,['No Risk'],5.0,0.0,3.5,1.0,1.0,5.0,5.0,,2025-09-15 05:30:26+00:00,1,2025-09-15 05:30:26.274731+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widow of Charlie Kirk says her ‘cries will echo around the world like a battle cry’,https://www.theguardian.com/us-news/2025/sep/12/erika-kirk-charlie-kirk,2025-09-13 02:18:40,,['Controversial Public Incident'],5.0,5.0,4.0,2.55,1.0,5.0,4.0,"The assassination of a political figure on a university campus represents a severe risk that could significantly disrupt university operations, campus climate, and security protocols.
The assassination of a high-profile political figure at a university campus represents an immediate escalation that could significantly impact Tulane within 15 days.",2025-09-15 05:35:50+00:00,1,2025-09-15 05:35:50.599536+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erika Kirk speaks out for first time since husband Charlie's shooting death,https://www.nbcnews.com/video/charlie-kirk-s-wife-erika-speaks-out-for-first-time-since-husband-s-shooting-death-247504965934,2025-09-13 01:17:55,,['Controversial Public Incident'],5.0,5.0,4.0,2.55,1.0,5.0,4.0,"The assassination of a political figure on a university campus and the subsequent public statements from family members represent a severe risk that could significantly impact campus security protocols and political climate.
The assassination of a political speaker on a university campus has substantial impacts across higher education, with immediate implications for campus security, event policies, and political discourse.",2025-09-15 05:38:57+00:00,1,2025-09-15 05:38:57.950459+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPower Nights,https://ipowerrichmond.com/schedule/richmond-programming-2025/,2025-09-12 17:47:00,,['No Risk'],5.0,0.0,4.0,1.0,0.0,5.0,5.0,Not related to higher education,2025-09-16 00:17:27+00:00,1,2025-09-16 00:17:27.854049+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPower Nights,https://ipowerrichmond.com/schedule/richmond-programming-2025/,2025-09-12 17:47:00,,['No Risk'],5.0,0.0,4.0,1.0,0.0,5.0,5.0,Not related to higher education,2025-09-16 00:17:28+00:00,1,2025-09-16 00:17:28.160202+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPower Nights,https://ipowerrichmond.com/schedule/richmond-programming-2025/,2025-09-12 17:47:00,,['No Risk'],5.0,0.0,4.0,1.0,0.0,5.0,5.0,Not related to higher education,2025-09-16 00:22:08+00:00,1,2025-09-16 00:22:08.110228+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waves of fake threats to colleges put students on edge,https://www.canberratimes.com.au/story/9065352/waves-of-fake-threats-to-colleges-put-students-on-edge/,2025-09-13 05:32:00,,['Violence or Threats'],4.0,3.0,4.0,3.0,2.0,5.0,3.0,"While these hoax threats don't represent a direct physical danger, they cause significant operational disruption (""students at some schools spent hours hiding under desks"") and resource drain. The article also notes the risk of ""complacency"" developing, which could endanger response to actual threats. This represents a possible threat to Tulane's operations but not to its existence.",2025-09-16 18:25:38+00:00,1,2025-09-16 18:25:38.269691+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waves of fake threats to colleges put students on edge,https://www.canberratimes.com.au/story/9065352/waves-of-fake-threats-to-colleges-put-students-on-edge/,2025-09-13 05:32:00,,,,,,,,,,,2025-09-16 18:25:47.602372+00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waves of fake threats to colleges put students on edge,https://www.canberratimes.com.au/story/9065352/waves-of-fake-threats-to-colleges-put-students-on-edge/,2025-09-13 05:32:00,,,,,,,,,,,2025-09-16 18:25:49.540035+00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Turning Point USA says campus chapter requests surge to over 32,000 after Kirk's assassination",https://www.foxnews.com/politics/turning-point-usa-says-campus-chapter-requests-surge-over-32000-after-kirks-assassination,2025-09-14 17:24:14,,['Controversial Public Incident'],4.0,4.0,3.0,3.0,3.0,4.0,3.0,"While not threatening Tulane's existence, this represents a significant shift in campus political dynamics that could lead to increased polarization, protests, or confrontations on campus. The assassination of a major political figure and subsequent mobilization could create tensions that disrupt campus operations and affect student experience.   ",2025-09-16 18:40:25+00:00,1,2025-09-16 18:40:25.636660+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Turning Point USA says campus chapter requests surge to over 32,000 after Kirk's assassination",https://www.foxnews.com/politics/turning-point-usa-says-campus-chapter-requests-surge-over-32000-after-kirks-assassination,2025-09-14 17:24:14,,,,,,,,,,,2025-09-16 18:40:45.140860+00:00,1,2025-09-16 18:40:45.140834+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirk Assassination Puts America’s Political Spotlight on Campuses Again,https://www.nytimes.com/2025/09/13/us/charlie-kirk-college-campuses-american-political-battles.html,2025-09-13 09:02:24,,['Controversial Public Incident'],5.0,4.0,5.0,4.0,3.0,5.0,4.0,"The assassination of a political figure who specifically focused on campus politics represents a severe disruption that could significantly impact university operations and campus climate. The article notes that ""colleges have often been the setting for America's most divisive and memorable cultural flashpoints,"" suggesting this event could trigger substantial campus unrest.  While the assassination occurred at Utah Valley University, the article emphasizes that Kirk's organization ""reached conservative college students on campuses all over the country,"" making this relevant to all U.S. universities including those in Louisiana.",2025-09-16 18:49:03+00:00,1,2025-09-16 18:49:03.379323+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirk Assassination Puts America’s Political Spotlight on Campuses Again,https://www.nytimes.com/2025/09/13/us/charlie-kirk-college-campuses-american-political-battles.html,2025-09-13 09:02:24,,,,,,,,,,,2025-09-16 18:49:10.408132+00:00,1,2025-09-16 18:49:10.408104+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
